description,subcategory
"Customer Claims He Is Platinum Skywards Member   On KIS and PIL no Skywards details available   Customer requested miles upgrade on ground in PEK   PEK ground staff advised they can upgrade customer trough their system   When customer advised of catering insufficiency, he declined upgrade",Product Feedback
REGARDING SEAT RECLINING I tried many times to reset the seat reclining system from zone reset unfortunately no success Apologize to the customer on behalf of Emirates,Product Feedback
Mr Gilani shared his opinion on not having hard copy comment form on board anymore  Mr Gilani said  cost cutting has an impact on emirates airlines and you can not take back what you gave to your customers in the past  Mr Gilani claimed what if I do not know how to use a computer to submit a comment about my experience with emirates airlines    Customer details : 0094777590334 mgilani77@gmailcom,Product Feedback
Standard meal request   Please cancel Mr Islam CHML  Customer stated his travel agent made a mistake by booking CHML for all the family,Product Feedback
Please cancel customer SPML   Travel agent made a mistake booking CHML for adults,Product Feedback
"Customer mother asked for CHML cancellation   Please cancel Mstr Xu CHML ,his mother was upset claiming that her kid is 9 years old  Mrs Xu claimed that she did not order SPML for her child",Product Feedback
Standard meal request   Please cancel Mrs Islam CHML  Customer stated travel agent made a mistake by booking CHML for all the family,Product Feedback
SPMLBirthday cake    Ordered SPML (Birthday cake) was presented to Mr Gunadi   On board pics were taken   Mr Gunadi was pleased,Product Feedback
Customer does not show in the system as skywards member   Customer stated that he is a Sliver skywards member  His skywards membership number is EK130210150 as well as he has 43300 miles dated 90318  No details were found in KIS as well as the PIL  All the above details were seen from the email sent to customer by the emirates skywards department  The email was in Russian language and was translated by the customer for documentation,Product Feedback
Mr Corigliano was made aware of his expiring miles and ways to spend them,Product Feedback
"Mr Pervez Akhtar slept the whole flight ,",IO customers
Mr Ahmed Youssef slept the whole flight,IO customers
"Customer unhappy with aircraft change on this route     Mr Garlick made several comments about the changes for the worse, in having the B777 on this route  He mentioned that on the A380 there is the lounge where he could 'stand up and socialise,' and the availability of the shower spa  He also noticed the 3 inboard J class seats on this aircraft, as opposed to the A380's individual seat plans  Mr Garlick was unhappy about the subtitles on his movies as it was an older aircraft and these couldn't be removed  He stated that in future, he would need to make other travel plans and fly with a different airline  During the flight, he only had breakfast and a couple of glasses of glasses of champagne  Mr Garlick stated that this was not our fault, and we 'don't need to be apologising'  He was thoroughly happy with the service recovery offered to him",Product Feedback
Mile expiring      We informed Mrs Vaughan that her 15000 skywards mile are expiring at the end of Jun,Product Feedback
"Customer upgraded from y class to j class on the LUN DXB sector only While trying to perform the upgrade on the kis tablet, an error message appeared and the number of miles were not deducted, nor the customer seat changed from y class to j class",Transactions
"Customer upgraded from y class to j class on the LUN DXB sector only While trying to perform the upgrade on the kis tablet, an error message appeared and the number of miles were not deducted, nor the customer seat changed from y class to j class",Transactions
"Mr Brown claimed that he is a gold skywards member with Skywards No EK 231714221,   The customer is expecting to be upgraded to first class on the next sector to JNB",Product Feedback
"Customer was received by me and escorted to his seat Team briefed and noted preferences were delivered to him Since customer was moved onto our flight from the cancelled EK 32 flight, his ordered GFML was waitlisted and not catered for the flight",IO customers
