description,subcategory
Mr Mirzayee's wanted a bassinet for his infant Due to size restrictions we could not provide a bassinet   Mr Mirzayee's infant was observed sleeping on the floor,Passenger Behaviour
customer refusing to fasten his seatbelt for Landing      During cabin securing Mr Walters seated in 8J refused to fasten his seatbelt for landing   During cabin securing for landing I noticed Mr Walters's seatbelt wasn't fasted and his seat was recl,Passenger Behaviour
"Seat belt sign was switched on   Economy crew passed their checks: Cabin secured   Cabin in areas L4, R4, L5A, L3 and R3 were not secured   Lots of customers still had no seatbelt   R3 Orville 450934, L3 Katie 444711, and L4 Karen 454053 went back",Cabin Management
"Customers were walking to use the toilet   Seat belt sign was switched on for long   Captain said it was still not safe for the customers   Customers on 6K, 2J, 2K, 5K   Customers ignored crew safety instructions and continued to use the toilet and",Passenger Behaviour
Customer wanted to use the toilet when seat belt sign was switched on   Customer claimed that he asked crew Maria 417779 on ground to tell him when seat belt sign was switched on   Maria informed me that she told the customer during the flight when seat belt sign was switched on that it was not safe and that she would inform him when seat belt sign was switched off   Maria went to the customer when seat belt sign was switched off and found customer to be sleeping   Maria said she did not wake up customer as he did not ask her to wake him up if he was asleep   Crew Elpiniki 425439 informed me that the customer asked her to wake him up   That was during the same time the seat belt sign was still on   Elpiniki said she was waiting for the seat belt sign to switch off to go and wake up the customer   Customer was complying every time and going back to his seat   Customer used the toilet as soon as seat belt sign was switched off,Crew Procedures
"Feedback in relation to the management of 3 flight crew needs     Specifically on this flight with the removal of one CSV The management of not 2 but 3 flight crew requirements for drinks, meals and toilet break was delayed   Having to manage a full cabin with one team member in and out of the flight deck took a toll on the service flow which also resulted in many customer complaints",Crew Procedures
Baby Bassinet baby is too big for baby bassinet  Customer placed his child too sleep on the floor after the service  Please observe on your flight and be assertive as they did not follow crew instruction in the beginning,Passenger Behaviour
UM Refused to fasten his seatbelt and Ignored me When I was taking to him  child continued talking on Skype with his friends and Refused to put the phone on flight mode,Passenger Behaviour
customer dropped his mobile phone inside the Seat mechanicals,Cabin Management
Customer stud up after cabin checks were passed for landing,Passenger Behaviour
refusing to stow loose items  during cabin secure customer left loose items on floor between feet  crew asked customer to secure item but customer stated that they didn't want to,Passenger Behaviour
Passenger refused to be seated during boarding as he insisted he was to be given the exit row seat as he had requested it prior to the flight Passenger was verbal and loud with two crew and myself when we explained that he was not able to be seated in the exit row due to the fact that he cannot walk by himself (WCHR) Passenger eventually took his seat,Passenger Behaviour
"Flight was an UMRAH flight carrying all pax with final destinations in Pakistan   It was observed on ground that passengers were not familiar with traveling on ac in general, seat belts not fastened, passengers unaware of how to close lavatory doors e",Communication
Passenger insisted on using the baby bassinet during flight however bassinet was declined to due the size of the bassinet not accommodating the child  While securing the cabin prior to take off passenger told crew member they were denied the bassinet on previous flight  Approximately 2 hours prior to landing passenger requested the bassinet from another crew member,Passenger Behaviour
Customer was asked not to use his extension socket in his suite       Customer boarded the AC and connected his three electronic devices to his own extension socket device,Crew Procedures
PORTABLE OXYGEN CONCENTRATOR (POC) USAGE ON BOARD       Customer wanted to use his POC during the flight   Customer's POC had no batteries so it had to be plugged in in order to function   He claimed he needed the POC during his sleep in case he stops breathing,Passenger Behaviour
"Emergency lights flickering entire flight between row 43 66 RHS   Emergency lights (ceiling, wall, exit and outbound seats) were flickering from take off and entire flight",Technical
