description,subcategory
"Illness   Just before crew sat down for landing, Mr Harper told the crew that he had 10 episodes of diarrhoea with bleeding at the rectum and about 4 or 5 episodes of vomiting blood He had not informed this to any crew member earlier He had been given Neogastro earlier by crew member Jorin for stomach cramps",Compliments
"IFE STOPPED WORKING     After take off, IFE screen stopped working",Complaints
"IFE sound poor quality    During cruise, Mr Panaiotis informed me that sound in the IFE was poor quality  He claimed it was the headset connection",Compliments
IFE SCREEN NOT WORKING    MrNathwani expressed his disappointment with Emirates and stated that the IFE screens failing for most customers in his area was completely unacceptable He went on to mention that the airline needs to do more from preventing this type of situations from happening and he sees a big drop in quality lately in regards to products being offered and the overall experience He went onto state that the crew were good with what they did overall but its the whole experience because of the IFE that has affected him and other customers,Compliments
"IFE Problem     After take off, the customer Ms Olfa claimed that the IFE was not working",Compliments
"IFE issues    During the first meal service Customer advised that her IFE was inop During the last meal service, Customer advised that her headphones was not working properly",Compliments
"IFE INOP, customer was moved to the other seat  Before take off, Mrs Buday's original seat(29H) was not working",Compliments
"IFE INOP   There was a defect about 2E from the previous sectorThe engineers in CPT, tried but they could not fix the IFE After take off I performed another reset SPM reset, but it did not work There was only Airshow working on the screen but not the interactive IFE Mrs Alexia had pre ordered CHML for her children, however she wanted different meals for them She ordered Salmon with basmati rice, snow peas and Lyonnais potatoes for both her kids, however since there is only portion of the Side dishes, I had to politely decline Also after the family ate dinner and wanted to sleep, she noticed that there was a ceiling light (yellow) above 2A and 2K, which could not be turned off, despite the OFF button selected on the CACP (this was a defect) She seemed upset about the IFE , meal choice and lights on the ceiling She stated that its ridiculous to not have another portion of rice and vegetables for customers in FC Mrs Gomez was unable to watch IFE for the whole flight",Payroll adjustments
IFE inop    IFE inop black screen,Compliments
IFE INOP     Mr Friis couldn't use the screen during the whole flight  Screen was unresponsive to several resets,Compliments
IFE INOP     Mr Boldt and companion at 43JK couldn't use the screen during the whole flight  Screen was unresponsive to several resets,Image 
IFE INOP     Customer's IFE became inoperative after the first service for the duration of the flight,Compliments
Honeymoon Celebration     Mr Podobnik was traveling with his wife Ms Knight sitting at 72K  During my conversation with the couple they informed me that they were going on their honeymoon  Customer was very happy and thank us for an excellent service,Compliments
"His wife seat 67H was not reclining    His wife seat was not reclining, he was offered alternative seats, he refused to moved stating that he will only move if upgraded to premium cabin Mr Ali was not interested in the options that I gave him, he insisted that I get him someone with power and authority to move him to premium cabin Mr Ali took out his phone without my permission and insisted on recording the conversation, this was witness by team member 437828 Maria Oshea, at this time I politely and calmly walked away from the situation as I felt he was getting aggressive The Purser took over  Mr Ali and his wife refused to eat and drink anything throughout the flight",Compliments
"Ginger Ales Not Loaded    During the drink service, customers had asked for Ginger Ale There were no Ginger Ales available in any of the JC or YC bars",Compliments
Gave her VGML to 61J     Ms Palekar who had ordered VGML heard that the customer in 61J had not ordered vegetarian but wanted one and offered to give her her VGML,Compliments
GAVE FEEDBACK    Mr Toubia gave the purser feedback that the crew (Amina gr1) serving him could have been nicer,Image 
"GALLEY SECURITY SEARCH (ALL FLIGHTS)    Chillers, on both inbound and outbound sectors, are extremely difficult to search effectively due to being overpacked with tetrapaks of juices (sometimes up to 40) Juices have to be removed one by one to search chillers This results in either the chillers not being searched properly OR the time allocated to security search being extended This occurs in A380 800 economy galleys",Compliments
FOR ALL ONGOING FLIGHTS PLEASE ENSURE VEG CHML IS CATERED     Please ensure for future flights a VEG CHML is ordered,Complaints
