description,subcategory
"FLIGHT CLOSING ISSUE OUTSTATION For several recent flights, after closing the flight in outstation it showed closed until exiting from KIS application When the KIS application reopened, previously closed arrival flight shows not closed For better understanding of the case, the steps are elaborated below: 1 After landing into outstation flight closed with data connection Destination box indicates flight is closed 2 When KIS application re opened, it shows the flight is not closed (which was previously closed) 3 Despite repeating the closing flight attempts, the above keeps on occurring",KIS Application
Closing flight   CSVs were unable to closed the flight at top of decent   All KIS tablets were connected to UAE crew network including mine,KIS Application
No sync ex BOM using the sim cardroaming service,KIS Application
"Defective Printer       After using the printer to print the SPML stickers, while removing the cable that connects the printer to the KIS tablet I noticed that it was very hot and started to smell like burning plastic",Printer
"Defective Printer       After using the printer to print the SPML stickers, while removing the cable that connects the printer to the KIS tablet I noticed that it was very hot and started to smell like burning plastic",Printer
no GSM CONNECTION out of MHD,KIS Application
No USB cable loaded   No cable loaded to connect printer to KIS tablet,Printer
NO CONNECTION   No mobile connection out of KHI,KIS Application
MOD device was loststolen before landing into Adelaide  Crew member was using it till pre landing duties were being conducted  Crew member stated that he left it on the galley top to attend a customer request,KIS Application
Nets gear was missing from Purser's personal belongings  KIS tablet and nets gear were forgotten on board at her previous sector  Nets gear was missing when she got her personal belongings back,KIS Application
NO CONNECTION IN IKA   Couldn't open the flight in IKA as the connection tab displayed NO MOBILE SERVICE,KIS Application
KIS closed CSV's KIS closed After take off my KIS reopened,KIS Application
Net gear INOP   Net gear did not work properly   Devices could not be connected   No internet available,KIS Application
KIS unable to download the flight information in LUN,KIS Application
after boarding the aircraft Ankit informed me that He doesnt have his MOD   upon asking him as to why did He not inform me earlier He stated that He himself realized only after coming on board   Ankit is not sure if He left it on board or if it was robbed,KIS Application
KIS unable to download any flight information EX HRE,KIS Application
All the saved KIS reports and crew position Including the MFPs were deleted as well as the flight details after opening the return sector,KIS Application
Printer inoperative   The cartridge door would close and it wasn't printing due to that error,Printer
"KIS REPORTS SENT AUTOMATICALLY ON TOP OF DESCENT   During the flight Kis Reports were sent automatically despite being saved as draft,   Reports were incomplete when sent,   It is a common problem, please find the fix ASAP",KIS Application
Unable to establish connection with updated sim card mobile in Karachi,KIS Application
KIS tablet connected and closed DXBBGW on ground in Baghdad's airport   BGWDXB did not open although the KIS showed connected to roaming,KIS Application
"NO DEDICATED TABS AVAILABLE FOR GENERAL INFORMATON                                                                       UN ACCOMPANIED MINORS                                  04 UN ACCOMPANIED MINORS SEAT Numbers : 38 A , 38 B , 39 A , 39 C ALL ASSISTANCE PROVIDED DEDICATED CREW MEMBER : Miss KUN YANG ( CSV ) FOOD DETAILS : 38 A DIDNT LIKE THE CHICKEN, HAD A CREW SANDWITCH 38 B 39 A  Chicken and the rest of the meal 39 C  Chicken and the rest of the meal ALL ASSISTANCE PROVIDED, PVS OPERATON EXPLANED AND HELPED, SLEPT ON AND OFF, WOKE UP AGAN FOR BREAKFAST All of them had the Breakfast other than 38 B Saying that he is not hungry HANDED OVER TO GROUND STAFF UPON ARRVAL IN TO BRISBANE Document copy attached to the purser folder",KIS Application
"1 One of the draft VR had been deleted as it was considered not necessary to raise, and the VR was removed from the comment and incident list on KIS However, it had gone through and sent when closing the flight 2 Also It often happens that draft VR is sent automatically before submitting when flight is closed",KIS Application
The final on KIS was not corresponding to the final on the aircraft,KIS Application
we had over 35 plus SPML however the printer was inoperative,Printer
Printer displays a message that it needs to have a new setting from the admin No pairing with kid initiated,Printer
