description,subcategory
"CHEWING TOMBACO WAS FOUND DURING SECURITY SEARCH While doing Security Searches Wimonwan found what appeared to be a Tea Bag behind 7D Wimonwan informed me and I reached in and retrieved what appeared to be something soft, it was identified as Chewing Tobacco For your information this Aircraft came in from EK 539 AMD Our Dispatcher informed us that this has happened to him three times prior",Security Search
Missing money from duty free pouch and wallet 1CCM Reagan stated that on ground on the AC he checked his pouch and wallet since he was looking for Oyster card and his money was there 2After taking off during cruise he came and informed me that he missed 440 DHS from his wallet and300 DHS from his duty free pouch from his cabin bag 3He stowed his cabin bag inside UL1 side cupboard and there were two more bags there which belong to CSV Brandon 411717 and FG1Joanne392916,Theft
LOCKER STOWAGE WAYBILL ! A box of gold and an envelope received in DXB to be taken to CMN ! Items taken over from ground staff against signature ! Serial no 123672   125426 ! Air waybill no 123672   17689002896,Precious Cargo
"Security Search VCM   The L5 security search was completed by R2A, due to the VCM steps",Security Search
"Personally taking alcohol from the bar      Mr Khan ordered a whiskey with coke and asked to drink it in the galley   While the crew were busy attending other customer requests in the cabin, customer was caught by CSV John(399730) opening the bar, tried to get 5 Dewars label and put it in his pocket",General
"Customer Rudeness   During Beakfast service, Mr Moreau pressed the callbell   Ivana 450146 answered the call bell and claimed that Mr Moreau was rude to her   Ivana claimed that she was just clarifying the order of Mr Moreau when Mr Moreau said you don't give a shit and waved off his hand to Ivana for her to go away   Observed Murvyn 389838 to approach Mr Moreau and Murvyn said that Mr Moreau told him to fuck off",Disruptive/ Non
"Missed item in seat pocket      During boarding in Riyadh, Customer handed in a grey Apple MacBook computer to CSV Shaikh (sn 224416) stating that he had found it in 21H seat pocket",Security Search
"upon boarding, Mr Alrabah declined to show his boarding pass  When requested him politely, He eventually showed the boarding pass  after passing the cabin secure check for take off, Mr Alrabah stood up from his Seat , and He was walking towards the F",Disruptive/ Non
MISCONDUCT in cabin    MsAnna Sinitsyna and MrNikolai Khripunkov were observed to have An argument During boarding  crew reported that MsSinitsyna was crying and that MrKhripunkov were arguing and MsSinitsyna was crying appearing to be hurt  I ap,Disruptive/ Alcohol
Final load out of DXB was 055535 Minus three (3) customer in Economy due to the following One (1) off loaded as customer was unable to find there passport prior to boarding the aircraft Two (2) off loaded due to medical,Passenger Load Error
As Ms Lee boarded the aircraft at ML1 door she advised the seniors she was unable to locate her passport Senior got Ms Lee to go through the events prior to boarding She remembers showing it at check in While in the gate area she closed down her computer Went to the bathroom with her belongings Then boarded the aircraft and was unable to find it Senior informed ground personal who checked the gate area and bathroom and nothing was located Ms Lee was placed on the stairs and went through her belongings Crew also went through her belongings and nothing was located Ground staff confirmed with airport authorities regarding her travel and was advised Ms Lee would have to be off loaded While waiting for security her items and the gate area was re searched,Passports
"During boarding, the pax was taking video of the cabin crew without approval",General
"Customer found used neede in his seat pocket      Upon landing, customer informed the crew ML4 about his finding of the needle   It was a used Insulin injector",Security Search
customer attempted to access the avionics area and tried to open the door 4 times  captain informed but no indication in the flight deck,General
"Miss Ogun was woken up for dinner, she did not have a do not disturb sticker   She was visibly upset and declined dinner, after this she pressed the call bell   When I attended it and asked her what I can do for her she replied: I am fucking pissed,",Disruptive/ Non
"Crew complement      During the safety and security search, only L2 door was opened   While L2, Ahmed Mohamed s440882 was doing his safety and security search there was no one to replace him at the door   As a result the checks were passed 3 minutes late",Security Search
Customer had 4 Heineken beers and 2 Jack Daniels  Customer was offered water but he denied it  Customer observed to be overly happy and loud,General
Customer had 4 Bacardi and Coke  Customer appeared to have slurped speech and not being able to make or finish the sentence,General
LOCKER STOWAGE WAYBILL   There was a brown handbag handed over from the security personnel,Precious Cargo
Customer was having many alcoholic beverages in a row from beginning of flight      He was asking for an average of one alcoholic drink every 15 to 20 minutes after take off,Disruptive/ Alcohol
"Upon disembarking, passenger very rudely and impolitely demanded: where is the American guy who talked to me? referring to the Purser and it was informed my name and Purser's name and passenger violently took off his phone from pocket and placed the phone in front of my face trying to take a picture",Disruptive/ Non
